event_type,timestamp_s,sample_index,channel,polarity,amplitude_uv,label,raw_label,onset_s,duration_s
ADM,18.484375,2366.0,T6,UP,400.8018628779477,,,,
ADM,18.4921875,2367.0,T4,UP,409.2174170666243,,,,
ADM,18.5,2368.0,Fp2,UP,405.23378455661657,,,,
ADM,18.515625,2370.0,O1,DN,-473.03803355778507,,,,
ADM,18.5234375,2371.0,T5,DN,-404.6240091690181,,,,
ADM,18.53125,2372.0,C3,DN,-408.5792239041988,,,,
ADM,18.5390625,2373.0,F7,DN,-433.62853008754445,,,,
ADM,18.6171875,2383.0,T6,DN,-401.93753910023884,,,,
ADM,18.6484375,2387.0,P4,UP,523.2005241346803,,,,
ADM,18.6640625,2389.0,Pz,UP,418.1702531449162,,,,
ADM,18.6953125,2393.0,Cz,DN,-405.889458034718,,,,
ADM,18.6953125,2393.0,Fp2,DN,-403.86246220210205,,,,
ADM,18.6953125,2393.0,P3,UP,435.67524612531946,,,,
ADM,18.71875,2396.0,T5,UP,418.8426308717307,,,,
ADM,18.734375,2398.0,O2,DN,-450.3975918149005,,,,
ADM,18.7421875,2399.0,O1,UP,432.93676917880083,,,,
ADM,18.7578125,2401.0,T3,DN,-413.1433097057725,,,,
ADM,18.78125,2404.0,F7,UP,403.82788134166253,,,,
ADM,18.8671875,2415.0,O2,UP,419.8247003678942,,,,
ADM,18.8828125,2417.0,P4,DN,-429.348634844812,,,,
ADM,18.9296875,2423.0,T3,UP,448.920474850593,,,,
ADM,18.953125,2426.0,T4,DN,-404.2656728701085,,,,
ADM,18.96875,2428.0,F8,DN,-434.14020063453927,,,,
ADM,19.0,2432.0,Fp1,UP,410.957023782985,,,,
ADM,19.09375,2444.0,T5,DN,-429.93782370343865,,,,
ADM,19.1171875,2447.0,Fp2,UP,426.137477837598,,,,
ADM,19.1640625,2453.0,O1,DN,-415.55128874245025,,,,
ADM,19.2265625,2461.0,O2,DN,-476.84036803015147,,,,
ADM,19.328125,2474.0,Pz,DN,-425.16126618680704,,,,
ADM,19.3671875,2479.0,O1,UP,428.4800850049552,,,,
ADM,19.421875,2486.0,Cz,UP,402.6043604457625,,,,
ADM,19.421875,2486.0,F7,DN,-418.0995378432228,,,,
ADM,19.484375,2494.0,T6,UP,403.9427885482273,,,,
ADM,19.6875,2520.0,O1,DN,-431.62976475585356,,,,
ADM,19.765625,2530.0,P3,DN,-430.09923509405377,,,,
ADM,19.875,2544.0,F8,UP,406.95044182849256,,,,
ADM,19.9609375,2555.0,F7,UP,418.85907298197037,,,,
ADM,20.0234375,2563.0,T6,DN,-401.0162056079562,,,,
ADM,20.1875,2584.0,T3,UP,533.625789118988,,,,
ADM,20.3359375,2603.0,T3,DN,-409.33802747457105,,,,
ADM,20.34375,2604.0,O2,UP,404.00901352880663,,,,
ADM,20.3515625,2605.0,Pz,UP,402.17378685503235,,,,
ADM,20.5546875,2631.0,T5,UP,426.1829708252871,,,,
ADM,20.625,2640.0,O2,DN,-420.28697024780956,,,,
ADM,20.7265625,2653.0,Pz,DN,-405.25517238725655,,,,
ADM,20.734375,2654.0,T5,DN,-407.78268240313855,,,,
ADM,20.8671875,2671.0,Cz,DN,-450.4140862333205,,,,
ADM,20.9921875,2687.0,O2,UP,405.1431362717179,,,,
ADM,21.1640625,2709.0,T5,UP,421.44667974031665,,,,
ADM,21.203125,2714.0,O1,UP,436.93242972834565,,,,
ADM,21.203125,2714.0,Pz,UP,429.1431988387077,,,,
ADM,21.2109375,2715.0,F7,DN,-421.7607378933085,,,,
ADM,21.234375,2718.0,P3,UP,439.63457188222526,,,,
ADM,21.328125,2730.0,Cz,UP,410.25793573641135,,,,
ADM,21.328125,2730.0,O2,DN,-405.6904799540315,,,,
ADM,21.640625,2770.0,O1,DN,-400.66725374419326,,,,
ADM,21.65625,2772.0,T5,DN,-412.74772600508845,,,,
ADM,21.6953125,2777.0,O2,UP,423.43062278217064,,,,
ADM,21.78125,2788.0,P3,DN,-418.5832760237092,,,,
ADM,21.8046875,2791.0,Pz,DN,-411.4591089246575,,,,
ADM,22.078125,2826.0,O2,DN,-425.1458713469564,,,,
ADM,22.1015625,2829.0,Fp2,DN,-433.5951295066283,,,,
ADM,22.1171875,2831.0,T5,UP,414.18271624424045,,,,
ADM,22.140625,2834.0,Pz,UP,405.25848483048827,,,,
ADM,22.1484375,2835.0,O1,UP,429.3160946072343,,,,
ADM,22.359375,2862.0,T6,UP,450.9283042463492,,,,
ADM,22.4921875,2879.0,O2,UP,480.0717523865805,,,,
ADM,22.5078125,2881.0,Cz,DN,-423.2152195552738,,,,
ADM,22.5390625,2885.0,Fp1,DN,-422.3825905179419,,,,
ADM,22.6171875,2895.0,F4,UP,407.84244612486845,,,,
ADM,22.6171875,2895.0,T4,UP,503.3362101778061,,,,
ADM,22.625,2896.0,O1,DN,-410.74622451380037,,,,
ADM,22.6328125,2897.0,T3,DN,-573.5932492069901,,,,
ADM,22.6484375,2899.0,O2,DN,-420.60338115995165,,,,
ADM,22.703125,2906.0,Pz,DN,-406.7990076088836,,,,
ADM,22.78125,2916.0,T6,DN,-428.82192528796656,,,,
ADM,22.7890625,2917.0,F4,DN,-435.4144010091247,,,,
ADM,22.8125,2920.0,Cz,UP,414.56627908708714,,,,
ADM,22.859375,2926.0,T3,UP,454.44357653397833,,,,
ADM,22.875,2928.0,O2,UP,420.95956128530213,,,,
ADM,22.9609375,2939.0,Fp2,UP,401.08206978968354,,,,
ADM,22.96875,2940.0,T5,DN,-534.9612979310422,,,,
ADM,22.9765625,2941.0,F7,UP,412.60328832118637,,,,
ADM,23.0546875,2951.0,T4,DN,-420.51929274328927,,,,
ADM,23.0859375,2955.0,Fp1,UP,400.4199848980966,,,,
ADM,23.5703125,3017.0,T5,UP,520.7570790820638,,,,
ADM,23.671875,3030.0,F4,UP,417.72679429599646,,,,
ADM,23.90625,3060.0,O2,DN,-400.1530210143406,,,,
ADM,23.9140625,3061.0,Cz,DN,-406.09692702929254,,,,
ADM,23.9765625,3069.0,O1,UP,408.55962145487666,,,,
ADM,24.0078125,3073.0,Pz,UP,401.38930138857484,,,,
ADM,24.1328125,3089.0,P4,UP,421.63915833430036,,,,
ADM,24.2578125,3105.0,O1,DN,-402.2509204080197,,,,
ADM,24.421875,3126.0,Pz,DN,-418.31787101819384,,,,
ADM,24.4453125,3129.0,C3,UP,427.3334781763634,,,,
ADM,24.6484375,3155.0,O2,UP,416.26845569052523,,,,
ADM,24.71875,3164.0,T5,DN,-403.33983035218984,,,,
ADM,24.734375,3166.0,F7,DN,-440.2524904203263,,,,
ADM,24.859375,3182.0,P4,DN,-426.6235018388298,,,,
ADM,24.90625,3188.0,T5,UP,430.3017322805793,,,,
ADM,24.984375,3198.0,Cz,UP,402.47080178244283,,,,
ADM,25.1328125,3217.0,F4,DN,-402.51695514630086,,,,
ADM,25.140625,3218.0,O1,UP,457.4011138413411,,,,
ADM,25.140625,3218.0,Pz,UP,479.71077641614437,,,,
ADM,25.265625,3234.0,Cz,DN,-407.95086278533427,,,,
ADM,25.2734375,3235.0,T6,UP,428.9752831660942,,,,
ADM,25.3125,3240.0,T5,DN,-448.7604022640805,,,,
ADM,25.3671875,3247.0,O1,DN,-464.29072680148647,,,,
ADM,25.453125,3258.0,O2,DN,-416.6552371749831,,,,
ADM,25.453125,3258.0,Pz,DN,-426.24947097166256,,,,
ADM,25.46875,3260.0,F7,UP,414.04309984888596,,,,
ADM,25.6875,3288.0,T5,UP,436.4050259842799,,,,
ADM,25.6953125,3289.0,O1,UP,425.3896014410804,,,,
ADM,25.765625,3298.0,O2,UP,515.6766018062543,,,,
ADM,25.8125,3304.0,Cz,UP,427.2900687040944,,,,
ADM,25.8125,3304.0,T6,DN,-420.1362705701329,,,,
ADM,25.8203125,3305.0,F4,UP,467.3878178115881,,,,
ADM,25.8203125,3305.0,O1,DN,-427.8296849021943,,,,
ADM,25.921875,3318.0,T5,DN,-400.6125960063491,,,,
ADM,25.9921875,3327.0,O1,UP,404.3304999020763,,,,
ADM,26.03125,3332.0,O2,DN,-420.7618539191534,,,,
ADM,26.140625,3346.0,Pz,UP,437.58240611861186,,,,
ADM,26.1484375,3347.0,F4,DN,-424.0190853264382,,,,
ADM,26.1484375,3347.0,P4,UP,400.90881329546016,,,,
ADM,26.4296875,3383.0,F7,DN,-417.441204866981,,,,
ADM,26.4296875,3383.0,Fp1,DN,-414.3402268421929,,,,
ADM,26.4453125,3385.0,T5,UP,416.3061968942326,,,,
ADM,26.78125,3428.0,T5,DN,-441.9741523499627,,,,
ADM,26.796875,3430.0,O1,DN,-434.9974981951962,,,,
ADM,26.8046875,3431.0,F4,UP,418.07993362635324,,,,
ADM,26.828125,3434.0,Pz,DN,-404.02267699781584,,,,
ADM,26.859375,3438.0,T6,UP,401.72815216602845,,,,
ADM,27.1015625,3469.0,C3,DN,-401.6384674408006,,,,
ADM,27.2265625,3485.0,F7,UP,413.8999198790458,,,,
ADM,27.2265625,3485.0,F8,DN,-421.54053972571614,,,,
ADM,27.234375,3486.0,T5,UP,400.9216269583663,,,,
ADM,27.2578125,3489.0,O1,UP,406.9913758218112,,,,
ADM,27.2890625,3493.0,Cz,DN,-417.8146717649139,,,,
ADM,27.3203125,3497.0,T6,DN,-414.3088582366024,,,,
ADM,27.421875,3510.0,Fp1,UP,403.2585483334358,,,,
ADM,27.484375,3518.0,Pz,UP,416.21314018267833,,,,
ADM,27.5078125,3521.0,P3,UP,408.19132873345717,,,,
ADM,27.53125,3524.0,F4,DN,-417.52537198765964,,,,
ADM,27.53125,3524.0,Fp2,DN,-443.6076616923752,,,,
ADM,27.5390625,3525.0,O2,UP,413.483553171056,,,,
ADM,27.640625,3538.0,F8,UP,410.0746652309371,,,,
ADM,27.640625,3538.0,P4,DN,-406.3899830037811,,,,
ADM,27.6484375,3539.0,Pz,DN,-405.70487200266825,,,,
ADM,27.734375,3550.0,Cz,UP,415.6410939424248,,,,
ADM,27.7578125,3553.0,F7,DN,-412.4867313118436,,,,
ADM,27.8125,3560.0,T6,UP,412.0986877624943,,,,
ADM,27.953125,3578.0,O1,DN,-402.4347097991713,,,,
ADM,27.9609375,3579.0,T6,DN,-412.4174401207658,,,,
ADM,27.9765625,3581.0,Fp2,UP,401.48373696749815,,,,
ADM,28.0234375,3587.0,P3,DN,-406.12786534005403,,,,
ADM,28.0625,3592.0,O2,DN,-433.554523116211,,,,
ADM,28.109375,3598.0,T6,UP,416.9437596141479,,,,
ADM,28.140625,3602.0,T5,DN,-402.5228547605936,,,,
ADM,28.2734375,3619.0,O1,UP,463.84681820091095,,,,
ADM,28.28125,3620.0,Pz,UP,407.6064998242322,,,,
ADM,28.3828125,3633.0,Cz,DN,-407.3268472113361,,,,
ADM,28.390625,3634.0,F8,DN,-403.4644805134618,,,,
ADM,28.3984375,3635.0,O2,UP,401.0155454718489,,,,
ADM,28.453125,3642.0,T6,DN,-430.2115682739542,,,,
ADM,28.6953125,3673.0,O1,DN,-466.12551929532253,,,,
ADM,28.6953125,3673.0,O2,DN,-406.85055233297254,,,,
ADM,28.8359375,3691.0,F7,UP,401.70265095189535,,,,
ADM,28.9609375,3707.0,F8,UP,418.2857478656716,,,,
ADM,29.3671875,3759.0,T5,UP,428.19860346732054,,,,
ADM,29.375,3760.0,O1,UP,498.69468596860713,,,,
ADM,29.3828125,3761.0,Fp1,DN,-442.17137929221815,,,,
ADM,29.390625,3762.0,F7,DN,-425.5272859884638,,,,
ADM,29.3984375,3763.0,Fp2,DN,-420.62604197529737,,,,
ADM,29.40625,3764.0,O2,UP,408.0723181910004,,,,
ADM,29.4140625,3765.0,Cz,UP,437.4325603644524,,,,
ADM,29.6796875,3799.0,Fp2,UP,402.5804682913167,,,,
ADM,29.734375,3806.0,O1,DN,-420.88114119787184,,,,
ADM,29.7421875,3807.0,T5,DN,-454.1775262371011,,,,
ADM,29.796875,3814.0,O2,DN,-417.31746834433966,,,,
ADM,29.84375,3820.0,T6,UP,406.36014192927996,,,,
ADM,29.890625,3826.0,F4,UP,411.70325848687287,,,,
ADM,29.8984375,3827.0,F7,UP,404.8538653109334,,,,
ADM,29.9140625,3829.0,Fp1,UP,425.4133925600513,,,,
ADM,29.9921875,3839.0,T6,DN,-447.3517644884389,,,,
ADM,30.0,3840.0,T5,UP,403.65437478352567,,,,
ADM,30.0078125,3841.0,O2,UP,409.1198620355408,,,,
ADM,30.1171875,3855.0,F4,DN,-403.9036120452988,,,,
ADM,30.1640625,3861.0,Cz,DN,-429.89656076017405,,,,
ADM,30.1640625,3861.0,P3,UP,421.17503759868765,,,,
ADM,30.1640625,3861.0,T6,UP,454.43324622635254,,,,
ADM,30.171875,3862.0,Fp2,DN,-416.7269614615026,,,,
ADM,30.171875,3862.0,O1,UP,435.4835362658398,,,,
ADM,30.3203125,3881.0,T6,DN,-407.9911168154024,,,,
ADM,30.34375,3884.0,O2,DN,-425.2554480162932,,,,
ADM,30.421875,3894.0,P3,DN,-413.6168841032995,,,,
ADM,30.4296875,3895.0,O1,DN,-448.81851369316075,,,,
ADM,30.4453125,3897.0,Pz,DN,-421.872050854184,,,,
ADM,30.453125,3898.0,F4,UP,401.1075668450001,,,,
ADM,30.4609375,3899.0,T6,UP,405.386145115981,,,,
ADM,30.5390625,3909.0,T5,DN,-425.3171663408758,,,,
ADM,30.5546875,3911.0,Fp2,UP,425.22156651924155,,,,
ADM,30.6171875,3919.0,O2,UP,416.1002667514004,,,,
ADM,30.6171875,3919.0,Pz,UP,400.13464342918763,,,,
ADM,30.6328125,3921.0,P4,UP,425.99918652133357,,,,
ADM,30.6484375,3923.0,O1,UP,430.48072061181836,,,,
ADM,31.0078125,3969.0,O2,DN,-467.14478019125534,,,,
ADM,31.1015625,3981.0,T5,UP,402.31298288785865,,,,
ADM,31.21875,3996.0,Cz,UP,453.76085047732937,,,,
ADM,31.2734375,4003.0,O1,DN,-408.59355478427403,,,,
ADM,31.4140625,4021.0,T3,UP,666.2958199971704,,,,
ADM,31.5234375,4035.0,Cz,DN,-404.7072558204942,,,,
ADM,31.5625,4040.0,T3,DN,-424.47420275308855,,,,
ADM,31.6953125,4057.0,O2,UP,492.472160470171,,,,
ADM,31.7890625,4069.0,Pz,DN,-444.52182806747334,,,,
ADM,31.828125,4074.0,T6,DN,-420.86293763204475,,,,
ADM,32.1171875,4111.0,O2,DN,-416.1829680487576,,,,
ADM,32.1328125,4113.0,P3,UP,400.2297986336455,,,,
ADM,32.2578125,4129.0,O1,UP,400.01822219356035,,,,
ADM,32.265625,4130.0,T6,UP,405.70563302533776,,,,
ADM,32.2734375,4131.0,Fp2,DN,-403.67377327151405,,,,
ADM,32.7890625,4197.0,Pz,UP,467.9082839019449,,,,
ADM,32.796875,4198.0,F4,DN,-457.7559950699173,,,,
ADM,32.796875,4198.0,F8,DN,-411.86519344751787,,,,
ADM,32.921875,4214.0,P4,DN,-432.49197715237335,,,,
ADM,33.15625,4244.0,O2,UP,406.45709575180996,,,,
ADM,33.1875,4248.0,F4,UP,414.68571654206534,,,,
ADM,33.1875,4248.0,O1,DN,-465.0363893144218,,,,
ADM,33.265625,4258.0,Pz,DN,-434.81335604382406,,,,
ADM,33.2734375,4259.0,Cz,UP,418.64144125861856,,,,
ADM,33.28125,4260.0,T5,DN,-453.67080307935146,,,,
ADM,33.3125,4264.0,F8,UP,417.04418649108203,,,,
ADM,33.4453125,4281.0,O2,DN,-435.87852639804163,,,,
ADM,33.5625,4296.0,O1,UP,440.51529002325066,,,,
ADM,33.5625,4296.0,O2,UP,490.3938343286716,,,,
ADM,33.7421875,4319.0,O2,DN,-400.74067893967026,,,,
ADM,33.7890625,4325.0,Fp2,UP,453.65295630912857,,,,
ADM,33.796875,4326.0,T6,DN,-406.4684684068544,,,,
ADM,33.8671875,4335.0,Pz,UP,402.31534581311325,,,,
ADM,33.8828125,4337.0,T5,UP,461.79570663997146,,,,
ADM,33.9921875,4351.0,Cz,DN,-415.6248419993332,,,,
ADM,34.46875,4412.0,P4,UP,459.51512293859275,,,,
ADM,34.46875,4412.0,T6,UP,455.2012718829535,,,,
ADM,34.5234375,4419.0,O1,DN,-448.77136608513405,,,,
ADM,34.5390625,4421.0,Pz,DN,-438.7535594444332,,,,
ADM,34.546875,4422.0,P3,DN,-409.52224682271805,,,,
ADM,34.5546875,4423.0,Cz,UP,401.80262512019164,,,,
ADM,34.5625,4424.0,T5,DN,-424.4363349280916,,,,
ADM,34.65625,4436.0,T6,DN,-424.69256802206695,,,,
ADM,34.6796875,4439.0,Fp2,DN,-430.9833184103299,,,,
ADM,34.7578125,4449.0,O1,UP,400.95415490504894,,,,
ADM,34.7734375,4451.0,F8,DN,-404.83510271120986,,,,
ADM,34.796875,4454.0,T6,UP,409.53647133127515,,,,
ADM,34.8125,4456.0,P3,UP,401.78567697963535,,,,
ADM,34.828125,4458.0,Pz,UP,407.81728704318306,,,,
ADM,34.8515625,4461.0,Cz,DN,-437.01736130151244,,,,
ADM,34.8515625,4461.0,F4,DN,-431.35923517412004,,,,
ADM,34.8671875,4463.0,P4,DN,-402.03426233956134,,,,
ADM,34.921875,4470.0,T6,DN,-431.4179782235347,,,,
ADM,35.0859375,4491.0,T6,UP,414.557856467608,,,,
ADM,35.109375,4494.0,F4,UP,400.6999137989052,,,,
ADM,35.1484375,4499.0,O1,DN,-400.0441720496733,,,,
ADM,35.2265625,4509.0,Cz,UP,411.83103207103073,,,,
ADM,35.2265625,4509.0,Fp2,UP,409.5892343847388,,,,
ADM,35.3828125,4529.0,O2,DN,-443.4955713108402,,,,
ADM,35.4296875,4535.0,F8,UP,449.76374745690583,,,,
ADM,35.4921875,4543.0,O2,UP,452.18703478227684,,,,
ADM,35.515625,4546.0,O1,UP,469.96935591322,,,,
ADM,35.515625,4546.0,T6,DN,-421.3204338798307,,,,
ADM,35.6328125,4561.0,Fp2,DN,-423.39194354548897,,,,
ADM,35.7421875,4575.0,Cz,DN,-413.5932358788427,,,,
ADM,35.7421875,4575.0,T5,UP,451.1281424329508,,,,
ADM,35.7734375,4579.0,O2,DN,-407.9438620541965,,,,
ADM,35.828125,4586.0,O1,DN,-412.0404235769116,,,,
ADM,35.9921875,4607.0,Fp2,UP,400.7982194805057,,,,
ADM,35.9921875,4607.0,Pz,DN,-409.46983781455924,,,,
ADM,36.0,4608.0,Cz,UP,405.4979162595962,,,,
ADM,36.0078125,4609.0,P3,DN,-404.2763697639866,,,,
ADM,36.0078125,4609.0,T5,DN,-424.48929416701696,,,,
ADM,36.1796875,4631.0,Fp1,DN,-400.17698239783874,,,,
ADM,36.3046875,4647.0,O2,UP,409.96211216606673,,,,
ADM,36.34375,4652.0,T5,UP,423.41594219055196,,,,
ADM,36.5078125,4673.0,Pz,UP,400.67924920046664,,,,
ADM,36.59375,4684.0,T6,UP,444.06224422081965,,,,
ADM,36.671875,4694.0,Fp1,UP,418.04057618628485,,,,
ADM,36.9921875,4735.0,T6,DN,-430.54892960757036,,,,
ADM,37.15625,4756.0,Cz,DN,-421.0288397685677,,,,
ADM,37.2421875,4767.0,P3,UP,423.7027124229179,,,,
ADM,37.3671875,4783.0,Pz,DN,-436.96397258029776,,,,
ADM,37.453125,4794.0,T6,UP,420.8833852741274,,,,
ADM,37.671875,4822.0,Cz,UP,405.23604664193243,,,,
ADM,37.6796875,4823.0,O2,DN,-406.2036743825399,,,,
ADM,37.8359375,4843.0,T6,DN,-405.641023382253,,,,
ADM,37.9296875,4855.0,P3,DN,-413.496930307947,,,,
ADM,38.0,4864.0,O2,UP,424.1406317445043,,,,
ADM,38.3046875,4903.0,T5,DN,-424.56247075734575,,,,
ADM,38.40625,4916.0,Pz,UP,411.1404512385301,,,,
ADM,38.4453125,4921.0,O1,UP,410.891188449247,,,,
ADM,38.46875,4924.0,O2,DN,-439.49697443532267,,,,
ADM,38.609375,4942.0,T6,UP,406.5651891310402,,,,
ADM,38.734375,4958.0,Cz,DN,-443.4322764014752,,,,
ADM,38.8203125,4969.0,O1,DN,-421.7752112816623,,,,
ADM,38.8828125,4977.0,P4,UP,404.4008986935457,,,,
ADM,38.984375,4990.0,T5,UP,402.13482915401676,,,,
ADM,39.0078125,4993.0,O2,UP,506.58489451451067,,,,
ADM,39.046875,4998.0,Cz,UP,402.5636077417358,,,,
ADM,39.2109375,5019.0,O2,DN,-421.6387546305816,,,,
ADM,39.296875,5030.0,P4,DN,-417.911000449884,,,,
ADM,39.3046875,5031.0,Pz,DN,-420.87496550709244,,,,
ADM,39.3125,5032.0,T6,DN,-456.6860061150655,,,,
ADM,39.4921875,5055.0,Fp1,DN,-419.74272666375447,,,,
ADM,39.546875,5062.0,O1,UP,469.65298317952204,,,,
ADM,39.546875,5062.0,O2,UP,428.8786317861573,,,,
ADM,39.546875,5062.0,Pz,UP,415.90624259514453,,,,
ADM,39.5546875,5063.0,F8,DN,-423.2524441756412,,,,
ADM,39.5625,5064.0,Fp2,DN,-404.7394562153693,,,,
ADM,39.7109375,5083.0,T6,UP,402.96497635639446,,,,
ADM,39.765625,5090.0,O1,DN,-411.20439349239956,,,,
ADM,39.8203125,5097.0,Cz,DN,-419.3707047131651,,,,
ADM,39.953125,5114.0,O2,DN,-466.8418492518635,,,,
ADM,39.9609375,5115.0,Pz,DN,-435.68791830100986,,,,
ADM,39.96875,5116.0,T5,DN,-411.8584809650049,,,,
ADM,40.2109375,5147.0,P4,UP,408.9132056319683,,,,
ADM,40.25,5152.0,T5,UP,410.16265470083675,,,,
ADM,40.2578125,5153.0,O1,UP,400.7710787992339,,,,
ADM,40.3046875,5159.0,Fp1,UP,407.97602637051017,,,,
ADM,40.3125,5160.0,T6,DN,-457.24461298146537,,,,
ADM,40.3984375,5171.0,Fp2,UP,439.3422601854838,,,,
ADM,40.40625,5172.0,O1,DN,-405.7862576208026,,,,
ADM,40.5546875,5191.0,O1,UP,485.11860922757694,,,,
ADM,40.5546875,5191.0,O2,UP,403.9261120359586,,,,
ADM,40.5546875,5191.0,Pz,UP,418.174839014939,,,,
ADM,40.6171875,5199.0,F8,UP,413.3178676690526,,,,
ADM,40.6328125,5201.0,T6,UP,409.18711618257095,,,,
ADM,40.7890625,5221.0,T5,DN,-422.85451199326917,,,,
ADM,41.0,5248.0,O1,DN,-405.54620346828204,,,,
ADM,41.015625,5250.0,Pz,DN,-407.34502428741285,,,,
ADM,41.0390625,5253.0,F8,DN,-456.1191324158155,,,,
ADM,41.0625,5256.0,Fp2,DN,-434.8153438067797,,,,
ADM,41.2734375,5283.0,F7,DN,-436.17882894573654,,,,
ADM,41.421875,5302.0,F8,UP,428.5638025769721,,,,
ADM,41.4296875,5303.0,Fp2,UP,416.3524492586679,,,,
ADM,41.484375,5310.0,O2,DN,-425.874223335178,,,,
ADM,41.5,5312.0,Cz,UP,438.40988633152693,,,,
ADM,41.6171875,5327.0,Pz,UP,414.61059061955973,,,,
ADM,41.7109375,5339.0,T6,DN,-409.3789974489214,,,,
ADM,41.8125,5352.0,O2,UP,474.74583575941904,,,,
ADM,41.875,5360.0,Fp1,DN,-418.51551148660946,,,,
ADM,41.875,5360.0,Fp2,DN,-428.91394537978937,,,,
ADM,41.8828125,5361.0,F8,DN,-442.7577496413338,,,,
ADM,41.9296875,5367.0,O1,UP,489.01556834369546,,,,
ADM,41.9296875,5367.0,T5,UP,461.0706547630637,,,,
ADM,41.9375,5368.0,Cz,DN,-418.1410316358447,,,,
ADM,41.9453125,5369.0,P4,DN,-408.5225978500037,,,,
ADM,41.9453125,5369.0,T6,UP,403.0650719454511,,,,
ADM,42.0546875,5383.0,F7,UP,440.088147179203,,,,
ADM,42.0625,5384.0,O1,DN,-416.165579397294,,,,
ADM,42.078125,5386.0,Pz,DN,-428.2527103926087,,,,
ADM,42.1171875,5391.0,O2,DN,-404.45453427239767,,,,
ADM,42.484375,5438.0,F8,UP,401.36070890692264,,,,
ADM,42.609375,5454.0,O1,UP,409.9370159327377,,,,
ADM,42.609375,5454.0,Pz,UP,411.1421370568507,,,,
ADM,42.8125,5480.0,Fp1,UP,418.2564194906391,,,,
ADM,42.8125,5480.0,Fp2,UP,436.3443467191025,,,,
ADM,42.8125,5480.0,Pz,DN,-407.2465482838371,,,,
ADM,42.8203125,5481.0,O1,DN,-433.81858221016375,,,,
ADM,42.875,5488.0,O2,UP,468.98265614832167,,,,
ADM,42.890625,5490.0,T6,UP,463.4030695653952,,,,
ADM,42.921875,5494.0,Cz,UP,437.08031818431084,,,,
ADM,42.9296875,5495.0,T5,DN,-485.21799885857706,,,,
ADM,43.0,5504.0,O1,UP,408.9404254812917,,,,
ADM,43.015625,5506.0,Pz,UP,423.6850929854804,,,,
ADM,43.0234375,5507.0,T6,DN,-441.18091528663723,,,,
ADM,43.28125,5540.0,O2,DN,-431.755634492721,,,,
ADM,43.296875,5542.0,Pz,DN,-403.4634680745253,,,,
ADM,43.359375,5550.0,Cz,DN,-401.4389284939975,,,,
ADM,43.3984375,5555.0,Fp1,DN,-402.3942691136361,,,,
ADM,43.40625,5556.0,Fp2,DN,-401.30514108940724,,,,
ADM,43.46875,5564.0,P4,UP,433.69232018523195,,,,
ADM,43.75,5600.0,T5,UP,426.36325097445854,,,,
ADM,43.8359375,5611.0,O1,DN,-405.01311969996067,,,,
ADM,43.8671875,5615.0,P4,DN,-419.7089641183611,,,,
ADM,43.984375,5630.0,F8,DN,-402.52519573261213,,,,
ADM,44.125,5648.0,Pz,UP,425.4393002184362,,,,
ADM,44.2890625,5669.0,F8,UP,419.0529166291722,,,,
ADM,44.3828125,5681.0,O2,UP,418.7738285951899,,,,
ADM,44.4765625,5693.0,F4,DN,-412.5723162403211,,,,
ADM,44.5390625,5701.0,O1,UP,420.1747852948179,,,,
ADM,44.6953125,5721.0,O2,DN,-429.10626888171527,,,,
ADM,44.8515625,5741.0,O1,DN,-423.255478349546,,,,
ADM,45.0390625,5765.0,Fp1,UP,415.933356418321,,,,
ADM,45.0390625,5765.0,Fp2,UP,416.7159472942126,,,,
ADM,45.046875,5766.0,T5,DN,-406.5429628229491,,,,
ADM,45.1484375,5779.0,O1,UP,412.2646244596729,,,,
ADM,45.15625,5780.0,F8,DN,-415.27050292450747,,,,
ADM,45.28125,5796.0,O2,UP,404.98909891432504,,,,
ADM,45.46875,5820.0,T5,UP,430.7367004418966,,,,
ADM,45.6171875,5839.0,T6,DN,-456.35873851285487,,,,
ADM,45.640625,5842.0,O2,DN,-443.56693490014567,,,,
ADM,45.671875,5846.0,Cz,UP,406.28621664449724,,,,
ADM,45.671875,5846.0,F4,UP,403.6412489783149,,,,
ADM,45.671875,5846.0,O1,DN,-401.2930389298316,,,,
ADM,45.6796875,5847.0,C3,UP,420.7006559102902,,,,
ADM,45.7265625,5853.0,Fp2,DN,-409.0559233066461,,,,
ADM,45.7578125,5857.0,T6,UP,457.7587045837957,,,,
ADM,45.828125,5866.0,O1,UP,461.46456363498373,,,,
ADM,45.828125,5866.0,O2,UP,403.4224646726869,,,,
ADM,45.828125,5866.0,T4,UP,416.87269524139657,,,,
ADM,45.859375,5870.0,P3,DN,-551.3697835425409,,,,
ADM,45.859375,5870.0,T5,DN,-570.570968578511,,,,
ADM,45.8671875,5871.0,Fp1,DN,-528.0115972870971,,,,
ADM,45.8671875,5871.0,T6,UP,857.4508086268369,,,,
ADM,45.8828125,5873.0,C3,DN,-490.05786062542,,,,
ADM,45.8828125,5873.0,C4,UP,624.4096861083461,,,,
ADM,45.8828125,5873.0,T3,UP,434.49696298001686,,,,
ADM,45.890625,5874.0,Fp2,UP,593.4854571923227,,,,
ADM,45.890625,5874.0,Pz,DN,-560.5468272549501,,,,
ADM,45.8984375,5875.0,F3,DN,-582.3577563205992,,,,
ADM,45.8984375,5875.0,F7,DN,-544.7847765950316,,,,
